n_notes,n_chord_groups,sigma_ms,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,asynchrony_sigma_ms,keep_rate,wrap_rate,collision_rate,onset_max_err_ms,path
739,475,15.99635327474203,0.16049713790485653,0.08317570899886526,-0.022148028131367258,0.048056009602028056,-0.1357149005103268,-0.04178327203266967,-0.0248572639715676,-0.009295613653413646,6.811758916486646,0.9986468200270636,0.0013531799729364006,0.0013531799729364006,3.5987710589324706e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/LuA01M.mid
738,440,12.03632751435687,0.4110084132479221,0.249377701355508,-0.007932926829967227,0.19632784490474176,0.032563829585457185,0.07432048450338909,-0.07471160995014384,0.06016879647601505,4.502603715491807,1.0,0.0013550135501355014,0.0,3.9736534063194995e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/MiyashitaM01M.mid
734,454,13.486901022914234,0.1755935725119966,0.15938662425005734,-0.07933651177491083,0.08632830595262377,-0.023599823671083216,0.027647291714200363,-0.04617828392832918,0.061061676233657505,6.030641353450272,1.0,0.0013623978201634877,0.0,2.0034107706123905e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/Ozaki01M.mid
738,452,16.570928724672946,0.04711270051692018,-0.06629394340896196,0.010256101214799349,0.03471430207336934,-0.04744702375064091,-0.0509177577436261,0.005174727595558592,0.07495169360296605,7.2839421650718545,1.0,0.0013550135501355014,0.0,4.340577675066015e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/Richardson01M.mid
736,447,13.381888767991988,-0.06247787837914447,0.18113059576292048,0.013544142097458503,-0.037914328605733176,0.13783896205501533,-0.13472750420223503,-0.03503837241632577,0.0129764302327751,5.568858244807746,0.9972826086956522,0.002717391304347826,0.002717391304347826,3.5089655625597516e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/WangA01M.mid
740,471,14.59607457913869,-0.07241518030168087,0.12767711743101293,-0.08383721331458334,0.06311512825423925,-0.12984941522324156,-0.020187918852007748,-0.1537429903692189,-0.03227841965511984,7.544340686393764,1.0,0.0,0.0,4.0010945667745546e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_856/LuoJ01M.mid
1400,904,32.39490426194066,0.1382854942858032,0.10642771105237465,-0.18041673245281614,-0.10031215058328738,0.0005080187259398128,-0.14312855190456442,0.0914770299864685,-0.05824273842516417,7.786994122150312,0.9864285714285714,0.0007142857142857143,0.013571428571428571,7.002370239206357e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/Bult-ItoS02M.mid
1353,818,26.055606563167615,0.03858358087628718,0.11460230305548522,-0.17077935736338756,0.11017066292344442,-0.13125498085299833,0.07532746383059619,-0.10452024265978758,0.005252952895691296,6.487230953921235,0.9933481152993349,0.0,0.0066518847006651885,1.2117595815652749e-05,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/Lan01M.mid
1345,842,28.899335740543542,0.09836847439617909,0.11123819798245319,0.01906951986699531,-0.057840249955508696,0.010665717176823446,-0.014933322214866757,-0.05108215510351357,0.04491714063808806,8.04433360463612,0.995539033457249,0.0,0.0044609665427509295,9.107623100135243e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/Lisiecki04M.mid
1361,810,29.768571507228447,0.048685537979658515,0.12156340797966922,-0.2228392381825655,0.08136600229719548,-0.06202429136754467,0.15409467960143128,-0.048862755031245174,0.09436136119775465,6.347127143988371,0.9933872152828802,0.0,0.006612784717119765,1.16969829377922e-05,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/ToA01M.mid
1340,805,26.835157372790817,-0.14467145973188364,0.10168629495922775,-0.08857410481637226,0.1427097668080587,-0.11585184760551069,0.07191739840543877,-0.096071026175589,0.11370677737682344,5.906931032170775,0.9970149253731343,0.0,0.0029850746268656717,6.420634690584848e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/WangA01M.mid
1358,844,35.049110002407645,0.18207412942746945,0.10981201216582705,0.014135456409635264,-0.08565909441460494,0.05175408586251753,-0.09992645748900177,0.04735377139753288,0.01474835972936542,6.4902815227260975,0.9889543446244478,0.0,0.011045655375552283,1.1155492529724143e-05,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/YuP01M.mid
875,565,22.189433341893206,-0.1965232367308428,0.11438987328490738,-0.07577394869614874,0.06999076381932008,-0.024928366479589698,0.018010257054337023,-0.020407462535329362,0.020921572769756994,7.10533721990896,0.9931428571428571,0.001142857142857143,0.006857142857142857,4.626969030141481e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_858/VuV01M.mid
888,551,22.149957198215112,0.03529584024109393,0.11722437680816176,0.011810120236131056,0.03918333001392543,-0.00689358087282492,-0.026883203102981222,0.03296124382814281,0.06411903834996963,10.223627798082424,0.990990990990991,0.0011261261261261261,0.009009009009009009,3.861202912958106e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_858/Zhang01M.mid
1739,1030,66.11794115482965,-0.3910378910856984,-0.30827472377447446,0.5738545976984187,-0.2587165538740593,-0.12880876821133574,0.39748375572029687,-0.20936531714116027,-0.1370128163094025,14.307382330774645,0.9936745255894192,0.0,0.0063254744105807935,3.9569840737385675e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_860/Ko04M.mid
1750,1057,66.42022743467045,-0.36305480042069693,-0.3013954895168636,0.4668244840031257,-0.2066182902645754,-0.09591916510163699,0.2786911120568579,-0.1445857777436511,-0.11758271389662897,11.02292626676115,0.9942857142857143,0.0,0.005714285714285714,6.9663883550674655e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_860/Nikiforov05M.mid
1766,1082,64.65032933064342,-0.36428829126120027,-0.2238500251280469,0.3748374110237569,-0.21419259270155816,-0.1006530121599432,0.2468019493151139,-0.11342525927574389,-0.06408065119026218,19.22211637105755,0.9909399773499433,0.0,0.009060022650056626,8.476547463942552e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_860/Tetzloff04M.mid
1740,1020,67.62155794307691,-0.3699671415148108,-0.31343339303908574,0.5381410011390635,-0.26541784767544835,-0.13139526124626144,0.3672839723897277,-0.19352815650784333,-0.1595639901980435,13.902221265080227,0.9896551724137931,0.0005747126436781609,0.010344827586206896,5.701622285414487e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_860/TuanS01M.mid
1762,1061,58.70333700962041,-0.3328627062753439,-0.2985977430370654,0.4170679479969838,-0.16282684557266303,-0.08697063338467731,0.26474847600344487,-0.06576107383552064,-0.16938474170123255,10.973055835787392,0.9903518728717366,0.0,0.009648127128263337,8.705342224857304e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_860/YoungS01M.mid
1744,1099,65.97468161304867,-0.30145319066667026,-0.3234496045178485,0.41613550756707846,-0.16488706258733815,-0.13384437589470766,0.2635906556900771,-0.05310532284677259,-0.15711590228039732,14.936142116548675,0.9908256880733946,0.0,0.009174311926605505,6.954621767363278e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_860/ZhangH04M.mid
868,562,22.10179003577911,0.019415863569375004,0.03346130213840574,0.08127754752624558,0.17415278157784944,0.048153590920213235,-0.0053455119695657105,0.006326562482452335,0.13125369367205358,7.103784466642454,1.0,0.0,0.0,3.618694677243184e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_862/Song04M.mid
792,428,18.53361942391648,0.055200641288475356,0.011056404487824406,-0.05867339373563865,-0.05243251046615659,-0.05265291354826744,0.012774864899985387,-0.027821678342040204,-0.09301330674291482,6.71736494386387,1.0,0.0,0.0,3.9273686525120866e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_863/LeeN01M.mid
799,431,19.34930984744459,-0.017141634095084117,0.06622449324348156,0.020341881404308107,-0.08410162857968653,-0.11693506283673116,0.009875143299014144,-0.08863551195551911,-0.02196364815004145,7.1474168194052,1.0,0.0,0.0,2.738971716098604e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_863/Shychko01M.mid
803,477,20.761263664348608,0.04220949880023533,-0.07525128612377639,-0.054497563580992725,-0.02724260523012908,-0.003184560308376898,-0.004981562252459313,0.060676346073296236,-0.010075261965377098,7.85680724907132,1.0,0.0,0.0,4.868695668847067e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_863/TongB01M.mid
1188,701,62.779393945431444,-0.39400901288638884,-0.41415305016291337,0.7263648488004334,-0.3161206401667029,-0.40519485365675406,0.6445318317404211,-0.23181054911885707,-0.363130122049144,11.060906176520652,0.9974747474747475,0.0,0.0025252525252525255,5.921236834183219e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_864/SunD01M.mid
2398,1227,31.928388767564034,0.046181716885472936,0.15059075661695703,-0.029865023067936675,-0.09732661738162847,-0.16601158244252695,0.054398847486857874,-0.13656260715204033,0.14344523437484977,15.982758698198962,0.9983319432860718,0.0008340283569641367,0.0016680567139282735,9.776357501323218e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_865/Rizikov01M.mid
2456,1276,23.97711104364514,0.04520560635728314,0.022505011625717292,-0.09562672917012915,-0.10675975317793156,-0.0681059383573141,0.004195340146753764,-0.08180207923339557,0.0643282326501547,7.1005023370445945,0.9963355048859935,0.0008143322475570033,0.0036644951140065146,8.287400987683213e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_865/Teo01M.mid
2402,1283,19.499897734091828,0.04386727488107989,0.07038970192277152,0.08811815986299626,0.08998526912699165,0.03949335567229425,0.033986059989507225,0.06020333543614931,0.052772740952911755,10.783854185963285,0.9970857618651124,0.0008326394671107411,0.0029142381348875937,5.909413403060171e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_865/ZhangE01M.mid
946,534,14.604074584168627,0.20572528629100156,0.04052189746884183,-0.19582533973748267,0.004746495051291755,-0.09764940398815046,-0.014109773739358763,-0.11306060170722182,0.010548102990713543,5.6087806942876295,1.0,0.0010570824524312897,0.0,2.3400019699693075e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_866/SOLOM02.mid
747,419,25.91291530426444,-0.06240534300905903,-0.04351873365616414,0.004339016478565438,-0.004348421442903027,-0.055625635545538454,-0.001673226918921715,-0.04885386726744695,0.013030797615163146,7.638667095299468,0.9959839357429718,0.0,0.004016064257028112,5.44855538464617e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_867/HuNY01M.mid
739,363,17.70823675205818,-0.09047335460306496,0.0609977832006227,-0.03891237708419295,0.11674849187207614,0.0005474864454201411,0.00883350175407633,0.002675147775507634,0.16932658183799307,6.335730618958844,0.9986468200270636,0.0,0.0013531799729364006,4.415255716594402e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_867/Sham01M.mid
872,526,29.070700924722686,-0.04656450757687743,0.19616944998433572,-0.11104272354838772,0.11864816978467177,-0.19229623726167475,0.08761770530660042,-0.0699708163790401,0.07157063798198535,7.896682426469357,0.9954128440366973,0.0011467889908256881,0.0045871559633027525,7.855561534597655e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_868/GonzalezJ05M.mid
1070,670,13.974160138356279,7.034386912535319e-05,0.09694006584323986,-0.03423997636496751,0.009220138499500112,0.018069975502637496,-0.001560835551313795,-0.015200934411335035,0.052389541108214595,5.2564641317705645,0.9990654205607477,0.001869158878504673,0.0009345794392523365,3.1573961223330116e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_870/ChenW01M.mid
1049,661,12.881342132491536,0.09739839766381804,0.06539941915173733,0.008445501261760626,0.07176811944740759,0.05293648150755706,0.04872027909147871,0.02452777207477878,0.10315877171478298,6.206669281520025,0.9990467111534795,0.0019065776930409914,0.0009532888465204957,1.8281234304140526e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_870/LeeE01M.mid
1092,684,15.926500117352498,0.0886681223620164,0.03192743195081597,-0.03789115699100643,0.013259962681770602,-0.031043537404776077,0.008738697510156579,-0.016257386787039262,0.016531367098919655,8.13579149871294,0.9990842490842491,0.003663003663003663,0.0009157509157509158,2.6880684345087502e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_870/MaximovI01M.mid
1385,919,26.189420127174976,-0.14976126670440232,-0.16575213970758343,0.2556731464931776,-4.861589744770036e-05,-0.1410874692443303,0.1446591925808197,0.032371213729632316,-0.0849281763816651,12.698110327725344,1.0,0.0007220216606498195,0.0,1.5914665141281148e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_873/Lisiecki02.mid
1380,934,26.356040287449634,-0.11115762902106824,-0.18581694446099395,0.13949299905085896,0.04573445072626086,-0.08530034495499908,0.05311096648419628,0.03171227778959149,-0.04087324225150748,13.100605224126776,0.9985507246376811,0.0,0.0014492753623188406,2.4094362061077845e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_873/Lisiecki13M.mid
867,495,47.24429721397844,0.22163816604167394,-0.023749262593980216,-0.11103979711288534,-0.15182555650428428,-0.11543850072369304,-0.07501523166005032,-0.04052321433238786,0.03814973643051477,8.103509786822489,0.9976931949250288,0.0011534025374855825,0.002306805074971165,1.0675591965991771e-05,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_874/BianF01.mid
872,429,32.425974783777534,0.22192966562512556,0.07496863577105263,-0.03509355957052743,-0.06297332533273486,-0.020608756663638282,-0.03318303301530921,-0.006252802353784037,0.005492150400900152,7.040399221750042,0.9954128440366973,0.0011467889908256881,0.0045871559633027525,6.612339120692923e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_874/Kurz01M.mid
867,450,49.28610565578266,0.2092396016426158,-0.014377067972968893,-0.026190533774671,-0.0734179461909377,-0.018932395580869878,-0.0881203423380648,-0.12070457623309991,-0.03937833928914261,7.439047009554484,0.9965397923875432,0.0011534025374855825,0.0034602076124567475,9.396416089657578e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_874/WongWY01M.mid
806,510,68.19842309397211,-0.1792205202763983,-0.18605436905099662,0.13748119717786303,-0.020918578540465072,-0.06202726534111883,0.24612531599445206,-0.09484330713563538,-0.14393471466865557,10.400526196929146,0.9863523573200993,0.0,0.013647642679900745,7.282878300429729e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_875/Ahfat01M.mid
799,506,51.52065435878206,-0.30045128966697887,-0.2741435320425049,0.5860630951450368,-0.3048758256785478,-0.24026038719532725,0.48879785734015024,-0.16667911605091124,-0.22235722417085313,9.667747981172688,0.9962453066332916,0.0,0.0037546933667083854,7.0289303266690695e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_875/CaoJ01M.mid
691,399,25.034226517952003,0.043678025020556475,0.07615533560048146,-0.060980219101198656,-0.04489137186755006,0.05514242538780999,0.04262242035788747,0.10586972677551709,0.042646350555645814,7.704736359387001,1.0,0.0,0.0,3.2813112227358943e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_876/SirajA01M.mid
704,376,12.815878505724513,0.014984765865776394,-0.0940161380011283,0.01589133686527582,-0.0323679819726279,0.033885762133036165,0.08976281401679703,0.03782934587430291,0.0053219173004375375,5.74789702086675,1.0,0.0,0.0,4.106397000214201e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_876/Song01M.mid
984,631,33.37291220361393,-0.3110036969265638,-0.2932654762215203,0.5613608458662748,-0.22331261057590568,-0.27825914926279244,0.4973326805166424,-0.20616726994433063,-0.2372376070427587,13.543044061644167,1.0,0.0,0.0,1.9985293420177186e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_880/LeungR01M.mid
982,627,38.06540776617708,-0.31114278465777995,-0.30263275891629976,0.4166527818173429,-0.13418792899030227,-0.22664192454041424,0.3972429054528784,-0.1652104865828152,-0.20392090672803148,18.2541576570674,1.0,0.0,0.0,2.699096057767747e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_880/Sun02.mid
975,608,35.39660243471481,-0.38572931521273934,-0.3332279031875211,0.686826113646449,-0.3081418604457414,-0.35905932053497236,0.6859256051709947,-0.32410634856143067,-0.34654911869130345,12.231176223627676,1.0,0.0,0.0,3.1995313065635855e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_880/WangA04M.mid
1452,988,21.920062958388606,-0.08845373773098344,0.28124240425043845,-0.06420946438582063,0.1686577682645165,-0.015932353729913633,0.10056414578824437,0.033589413828111474,0.039676844508237226,7.432739681287609,0.9965564738292011,0.0006887052341597796,0.003443526170798898,3.419081906486099e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_883/GuoE01M.mid
1450,930,15.979904487680924,-0.21376286099639988,0.207918009061894,-0.12958827387723276,0.14404778831804776,0.0014830078568299888,0.035814862660954225,-0.03948726973510058,0.0868867790938203,6.710666474434228,0.9986206896551724,0.000689655172413793,0.001379310344827586,2.5891608856909443e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_883/Herbert02.mid
1463,907,13.84378575072665,-0.005892861641044023,0.12720412094875175,-0.02417133369115764,-0.05047729946914565,0.03839056023421624,-0.07793587126185039,0.05633325346955533,-0.05115737581835493,4.905278068888104,0.9993164730006835,0.001367053998632946,0.000683526999316473,2.242289909304418e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_883/KaiRuiR03.mid
1443,912,19.84649040024737,-0.18305586695080991,0.29935521813851246,-0.16698507626572334,0.17192627835309526,-0.04855036238808623,0.06405055366811294,-0.1367031072431069,0.11595384590339103,6.101935885385819,0.997920997920998,0.001386001386001386,0.002079002079002079,3.286103833488596e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_883/Khmara04.mid
1428,900,14.868672793024924,-0.13316308644886432,0.21607491145517158,-0.05314162721184709,0.11786714772222243,0.0795411700790942,0.03382547877475316,-0.019683843220837875,0.08256896641108878,6.379968675980406,0.9985994397759104,0.0007002801120448179,0.0014005602240896359,6.666596163995564e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_883/Lim01.mid
1544,1016,20.426937926742585,-0.15710637549670584,0.23122336783747496,-0.02194798107836407,0.09292164099155258,-0.024366183798932392,0.0025267062225862932,0.019797875987415132,-0.03238868044431031,7.780479623360599,0.9954663212435233,0.0012953367875647669,0.0045336787564766836,2.5782185275602387e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_883/LuM01M.mid
745,498,13.556679733951343,0.0317986706202614,0.19236121989781024,-0.023351369292214787,0.1029041414598126,-0.08241107503354547,0.10202421162848775,-0.045234148526481284,0.01115520374108966,8.12771933546549,1.0,0.0013422818791946308,0.0,2.0155752622486034e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_884/LiA01M.mid
