n_notes,n_chord_groups,sigma_ms,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,asynchrony_sigma_ms,keep_rate,wrap_rate,collision_rate,onset_max_err_ms,path
739,475,15.99635327474203,0.16049713790485653,0.08317570899886526,-0.022148028131367258,0.048056009602028056,-0.1357149005103268,-0.04178327203266967,-0.0248572639715676,-0.009295613653413646,6.811758916486646,0.9986468200270636,0.0013531799729364006,0.0013531799729364006,3.5987710589324706e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/LuA01M.mid
738,440,12.03632751435687,0.4110084132479221,0.249377701355508,-0.007932926829967227,0.19632784490474176,0.032563829585457185,0.07432048450338909,-0.07471160995014384,0.06016879647601505,4.502603715491807,1.0,0.0013550135501355014,0.0,3.9736534063194995e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/MiyashitaM01M.mid
734,454,13.486901022914234,0.1755935725119966,0.15938662425005734,-0.07933651177491083,0.08632830595262377,-0.023599823671083216,0.027647291714200363,-0.04617828392832918,0.061061676233657505,6.030641353450272,1.0,0.0013623978201634877,0.0,2.0034107706123905e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/Ozaki01M.mid
738,452,16.570928724672946,0.04711270051692018,-0.06629394340896196,0.010256101214799349,0.03471430207336934,-0.04744702375064091,-0.0509177577436261,0.005174727595558592,0.07495169360296605,7.2839421650718545,1.0,0.0013550135501355014,0.0,4.340577675066015e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/Richardson01M.mid
736,447,13.381888767991988,-0.06247787837914447,0.18113059576292048,0.013544142097458503,-0.037914328605733176,0.13783896205501533,-0.13472750420223503,-0.03503837241632577,0.0129764302327751,5.568858244807746,0.9972826086956522,0.002717391304347826,0.002717391304347826,3.5089655625597516e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_854/WangA01M.mid
740,471,14.59607457913869,-0.07241518030168087,0.12767711743101293,-0.08383721331458334,0.06311512825423925,-0.12984941522324156,-0.020187918852007748,-0.1537429903692189,-0.03227841965511984,7.544340686393764,1.0,0.0,0.0,4.0010945667745546e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_856/LuoJ01M.mid
1400,904,32.39490426194066,0.1382854942858032,0.10642771105237465,-0.18041673245281614,-0.10031215058328738,0.0005080187259398128,-0.14312855190456442,0.0914770299864685,-0.05824273842516417,7.786994122150312,0.9864285714285714,0.0007142857142857143,0.013571428571428571,7.002370239206357e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/Bult-ItoS02M.mid
1353,818,26.055606563167615,0.03858358087628718,0.11460230305548522,-0.17077935736338756,0.11017066292344442,-0.13125498085299833,0.07532746383059619,-0.10452024265978758,0.005252952895691296,6.487230953921235,0.9933481152993349,0.0,0.0066518847006651885,1.2117595815652749e-05,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/Lan01M.mid
1345,842,28.899335740543542,0.09836847439617909,0.11123819798245319,0.01906951986699531,-0.057840249955508696,0.010665717176823446,-0.014933322214866757,-0.05108215510351357,0.04491714063808806,8.04433360463612,0.995539033457249,0.0,0.0044609665427509295,9.107623100135243e-06,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/Lisiecki04M.mid
1361,810,29.768571507228447,0.048685537979658515,0.12156340797966922,-0.2228392381825655,0.08136600229719548,-0.06202429136754467,0.15409467960143128,-0.048862755031245174,0.09436136119775465,6.347127143988371,0.9933872152828802,0.0,0.006612784717119765,1.16969829377922e-05,/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Bach/Fugue/bwv_857/ToA01M.mid
